dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1,0,6,0,5,1,1.0,0,0,0.0,1.0,False,False,0.09205307801584038,False,0.0,False,0.035326874589692456,AdaBoost,AdaBoost,False,0.035326874589692456
1,0,4,0,1,1,1.0,0,0,0.0,1.0,False,False,0.10528867164699214,False,0.0,False,0.029644290032535162,AdaBoost,AdaBoost,False,0.029644290032535162
1,2,6,6,2,1,0.45,0,0,23.0,1.5,False,False,0.2860887268187389,False,0.1,False,0.2758634323007078,AdaBoost,AdaBoost,False,0.2758634323007078
1,0,11,23,1,11,0.192857143,0,0,26.57142857,1.0,True,False,0.26212330876913703,False,0.1,False,0.3189355490851837,AdaBoost,AdaBoost,False,0.3189355490851837
1,0,8,8,3,5,0.7,0,0,6.6,0.8,False,False,0.4821817892419373,False,0.0,False,0.21589515948994253,AdaBoost,AdaBoost,False,0.21589515948994253
2,0,14,0,8,6,0.3,1,1,7.375,1.0,False,False,0.20109522867589968,False,0.4,False,0.40288594674091466,AdaBoost,AdaBoost,False,0.40288594674091466
2,0,13,125,3,17,0.17901234600000002,1,1,8.166666667000001,1.1111,False,True,0.6266970828910644,False,0.1,False,0.4326115588905816,AdaBoost,AdaBoost,False,0.4326115588905816
2,1,2,9,1,7,0.642857143,0,0,4.428571429,1.1429,False,True,0.5643160914269155,False,0.2,False,0.27022580767714993,AdaBoost,AdaBoost,False,0.27022580767714993
1,1,14,34,3,3,0.261363636,0,0,16.41666667,1.0,False,True,0.5600527038222622,False,0.2,False,0.4498019068710455,AdaBoost,AdaBoost,False,0.4498019068710455
1,3,32,1214,6,45,0.107843137,0,0,13.51923077,1.0962,False,True,0.9326076188088948,True,0.8,True,0.6197626382221137,AdaBoost,AdaBoost,True,0.6197626382221137
2,0,1,0,0,1,1.0,0,0,3.0,0.0,False,False,0.0898723520929889,False,0.0,False,0.034217225889365724,AdaBoost,AdaBoost,False,0.034217225889365724
1,0,4,9,0,5,0.4166666670000001,0,0,5.666666667,1.0,False,False,0.19633558347282773,False,0.0,False,0.10022285209876196,AdaBoost,AdaBoost,False,0.10022285209876196
3,0,6,4,0,3,0.4,1,3,13.75,0.5,False,False,0.09378626322969308,False,0.0,False,0.08790091397888958,AdaBoost,AdaBoost,False,0.08790091397888958
1,0,3,8,0,3,0.25,0,0,10.0,0.8,False,False,0.19595666577049653,False,0.0,False,0.2259422919215305,AdaBoost,AdaBoost,False,0.2259422919215305
1,0,2,1,2,2,1.0,0,0,0.0,1.0,False,False,0.4468658050157159,True,0.9,True,0.7756360224222516,Voting,AdaBoost,True,0.6112509137189838
1,0,4,0,1,13,0.326923077,0,0,4.307692308,0.9231,False,True,0.5909097997416041,False,0.0,False,0.33304377240160965,AdaBoost,AdaBoost,False,0.33304377240160965
3,0,15,93,1,8,0.261904762,2,3,13.8,0.8667,False,False,0.443122543316102,False,0.2,False,0.2673261071627615,AdaBoost,AdaBoost,False,0.2673261071627615
3,0,10,4,2,4,0.583333333,0,0,25.25,2.25,True,True,0.6936151611918994,False,0.3,False,0.3256131244424377,Voting,Voting,True,0.6936151611918994
5,0,2,0,1,2,0.75,0,0,8.5,0.5,True,False,0.1932930402974068,False,0.0,False,0.07426047590511113,AdaBoost,AdaBoost,False,0.07426047590511113
2,1,7,0,1,7,0.388888889,1,1,6.222222222,0.7778,True,False,0.184065412471922,False,0.5,True,0.5783534615014019,AdaBoost,AdaBoost,True,0.5783534615014019
3,0,4,10,1,4,0.44,0,0,5.8,0.6,False,False,0.2140749713151868,False,0.1,False,0.2892809980360958,AdaBoost,AdaBoost,False,0.2892809980360958
2,14,118,13617,67,157,0.056277056,0,0,11.45783133,1.1506,True,False,0.4983739103460059,True,0.6,True,0.7746828854750242,AdaBoost,AdaBoost,True,0.7746828854750242
4,0,8,4,1,2,0.4,2,4,11.4,0.6,True,False,0.4175475935703517,False,0.1,False,0.23621030222465345,AdaBoost,AdaBoost,False,0.23621030222465345
2,0,11,22,4,8,0.3,1,20,5.875,0.875,False,False,0.002829901915133777,False,0.2,False,0.2272524226108313,AdaBoost,AdaBoost,False,0.2272524226108313
2,0,7,2,2,3,0.44,1,2,10.6,0.8,False,False,0.11342568159475705,False,0.2,False,0.3461417283040928,AdaBoost,AdaBoost,False,0.3461417283040928
2,0,7,0,3,15,0.263888889,1,1,16.22222222,0.7778,False,True,0.5901374996034655,False,0.5,True,0.5050357184474165,RandomForest,RandomForest,False,0.5
3,0,9,0,5,4,0.4375,0,0,9.0,0.75,True,True,0.5648902433226423,True,0.6,True,0.5172130340760125,AdaBoost,AdaBoost,True,0.5172130340760125
1,0,3,0,2,8,0.375,1,1,14.375,2.0,False,True,0.6068112586068608,False,0.3,False,0.4695264016858309,AdaBoost,AdaBoost,False,0.4695264016858309
4,0,6,0,2,3,0.466666667,1,2,14.66666667,0.6667,False,False,0.14510446910523872,True,0.7,True,0.5937374750498386,Voting,Voting,False,0.14510446910523872
1,0,3,30,1,8,0.355555556,0,0,7.666666667,0.7778,True,False,0.2126064677663512,False,0.1,False,0.3283760351108935,AdaBoost,AdaBoost,False,0.3283760351108935
5,0,11,125,2,15,0.287037037,1,1,7.611111111,0.7778,False,True,0.5908797121323083,False,0.4,False,0.17790641004480626,AdaBoost,AdaBoost,False,0.17790641004480626
0,0,14,29,0,11,0.340909091,0,0,8.090909091,0.9091,False,False,0.1893148855173768,False,0.0,False,0.2777525478300568,AdaBoost,AdaBoost,False,0.2777525478300568
1,0,3,0,2,1,1.0,0,0,0.0,1.0,False,False,0.1084941480561786,False,0.0,False,0.2483679206566092,AdaBoost,AdaBoost,False,0.2483679206566092
1,0,8,43,4,11,0.4,0,0,13.18181818,1.2727,False,False,0.2760132158944565,False,0.1,False,0.4208149348981399,AdaBoost,AdaBoost,False,0.4208149348981399
1,0,2,3,0,1,0.333333333,0,0,75.0,0.6667,False,False,0.14424424705556874,False,0.1,False,0.32710637558559746,AdaBoost,AdaBoost,False,0.32710637558559746
1,0,5,12,3,7,0.4375,0,0,9.777777777999999,1.2222,False,False,0.23363784633290874,False,0.2,False,0.2563499046424733,AdaBoost,AdaBoost,False,0.2563499046424733
1,0,7,21,1,7,0.464285714,0,0,10.14285714,1.0,False,False,0.2055291767666352,False,0.0,False,0.14596591791979469,AdaBoost,AdaBoost,False,0.14596591791979469
2,0,3,2,3,5,0.4,0,0,5.6,0.8,False,False,0.2238518999019722,False,0.3,False,0.38595587923386404,AdaBoost,AdaBoost,False,0.38595587923386404
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.10814322326773734,False,0.0,False,0.047954202650968863,AdaBoost,AdaBoost,False,0.047954202650968863
4,0,11,0,1,4,0.36,1,1,59.0,0.8,False,False,0.18371614447801848,False,0.2,False,0.2405569583043539,AdaBoost,AdaBoost,False,0.2405569583043539
3,0,9,6,1,4,0.541666667,0,0,9.75,0.25,True,False,0.1828875465088556,False,0.2,False,0.3601757553658046,AdaBoost,AdaBoost,False,0.3601757553658046
3,0,8,0,1,4,0.5,0,0,10.8,0.4,True,False,0.1976409934568428,False,0.3,False,0.4143834647281475,AdaBoost,AdaBoost,False,0.4143834647281475
1,0,30,1,28,2,1.0,0,0,0.0,1.0,False,False,0.17814358996923452,False,0.4,False,0.4101036526765546,AdaBoost,AdaBoost,False,0.4101036526765546
2,6,13,22,6,3,0.333333333,0,0,10.0,0.625,False,True,0.8675984962661554,True,0.7,False,0.43910267465888697,AdaBoost,AdaBoost,False,0.43910267465888697
1,0,4,0,3,1,1.0,0,0,0.0,1.0,False,False,0.10935739487041107,False,0.0,False,0.03989203740149669,AdaBoost,AdaBoost,False,0.03989203740149669
1,0,29,0,2,11,0.25,0,0,31.5,2.0,True,False,0.4149262027367981,False,0.4,False,0.2802929138100249,AdaBoost,AdaBoost,False,0.2802929138100249
1,0,4,1,4,2,1.0,0,0,0.0,1.0,False,False,0.11531227811679108,False,0.3,False,0.33320764869592,AdaBoost,AdaBoost,False,0.33320764869592
2,0,10,126,3,14,0.193236715,1,1,23.16666667,1.375,True,True,0.6287383301177601,True,0.6,True,0.5230445553214121,AdaBoost,AdaBoost,True,0.5230445553214121
2,0,2,1,1,2,0.75,0,0,4.0,0.0,False,False,0.12144172610297853,False,0.1,False,0.4089629052584684,AdaBoost,AdaBoost,False,0.4089629052584684
1,0,12,10,9,5,0.3666666670000001,0,0,0.0,1.0,False,True,0.5410899367914229,False,0.2,False,0.3787367623523704,AdaBoost,AdaBoost,False,0.3787367623523704
5,0,6,2,4,4,0.5625,0,0,8.5,0.5,False,True,0.5544632386389721,True,0.6,False,0.4759959074647644,AdaBoost,AdaBoost,False,0.4759959074647644
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.08172796854223333,False,0.0,False,0.04576609754809119,AdaBoost,AdaBoost,False,0.04576609754809119
2,0,17,4,16,2,0.444444444,1,1,22.0,0.5,False,False,0.18194270737747364,False,0.4,False,0.3963114516186457,AdaBoost,AdaBoost,False,0.3963114516186457
2,0,10,14,2,4,0.291666667,0,0,13.625,0.75,False,False,0.2246514979278215,False,0.3,False,0.2101226241035883,AdaBoost,AdaBoost,False,0.2101226241035883
2,0,21,590,5,36,0.160493827,1,2,5.833333333,1.0,False,True,0.8692029694486519,False,0.2,False,0.4435905462207136,AdaBoost,AdaBoost,False,0.4435905462207136
1,0,8,1,6,2,0.666666667,0,0,0.0,1.0,False,False,0.4845088056270698,False,0.4,False,0.3306860114888228,AdaBoost,AdaBoost,False,0.3306860114888228
3,0,2,0,1,1,1.0,0,0,4.0,0.0,True,False,0.4412610746729813,True,0.6,True,0.8243583141508669,AdaBoost,AdaBoost,True,0.8243583141508669
1,0,14,108,4,4,0.1875,0,0,33.875,1.4375,False,False,0.2493551784662549,False,0.1,False,0.3317481773754069,AdaBoost,AdaBoost,False,0.3317481773754069
1,0,6,0,5,1,1.0,0,0,0.0,1.0,False,False,0.11121040657542887,False,0.0,False,0.06362493045836741,AdaBoost,AdaBoost,False,0.06362493045836741
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.14398673475342422,False,0.0,False,0.0306706129195051,AdaBoost,AdaBoost,False,0.0306706129195051
3,0,4,1,0,1,0.666666667,1,1,4.5,0.5,False,False,0.12112938870890773,False,0.3,False,0.11956884035597695,AdaBoost,AdaBoost,False,0.11956884035597695
3,0,6,21,1,4,0.30952381,0,0,8.0,0.7143,True,False,0.2335049093419697,False,0.1,False,0.32139182764483665,AdaBoost,AdaBoost,False,0.32139182764483665
1,0,26,7,1,5,0.4,0,0,60.83333333,4.5,False,True,0.6037575997539366,False,0.3,False,0.39051589463142,AdaBoost,AdaBoost,False,0.39051589463142
1,0,12,30,1,1,0.4166666670000001,1,4,19.55555556,1.7778,False,False,0.4103243454791874,False,0.1,False,0.22341230025560424,AdaBoost,AdaBoost,False,0.22341230025560424
1,0,7,0,5,1,1.0,0,0,0.0,1.0,False,False,0.11005250761470828,False,0.0,False,0.07704911504954277,AdaBoost,AdaBoost,False,0.07704911504954277
3,0,9,129,2,13,0.223684211,1,1,9.315789473999999,1.3158,False,False,0.2830695062066634,False,0.4,False,0.37571123308246,AdaBoost,AdaBoost,False,0.37571123308246
1,0,51,6,47,4,0.5,0,0,0.0,1.0,False,True,0.5168870389188142,True,0.7,True,0.625291389433593,AdaBoost,AdaBoost,True,0.625291389433593
3,0,5,51,2,11,0.484848485,1,3,5.6363636360000005,0.7273,False,False,0.1311081727226588,False,0.0,False,0.3197048258546405,AdaBoost,AdaBoost,False,0.3197048258546405
1,6,8,6,6,3,0.5625,0,0,8.25,1.0,False,True,0.5196590030620708,False,0.5,True,0.5545010800713054,RandomForest,RandomForest,False,0.5
1,0,6,9,1,6,0.375,0,0,3.0,0.8333,False,False,0.1900911396250723,False,0.0,False,0.06653192493635818,AdaBoost,AdaBoost,False,0.06653192493635818
2,0,6,6,5,3,0.4166666670000001,1,1,13.0,0.6,False,False,0.4899289503543819,False,0.0,False,0.3005217474839625,AdaBoost,AdaBoost,False,0.3005217474839625
1,0,17,3,3,2,0.666666667,0,0,158.66666669999995,2.0,False,False,0.2001226415236188,False,0.4,False,0.27818583912241146,AdaBoost,AdaBoost,False,0.27818583912241146
6,0,4,3,1,3,1.0,1,1,6.666666667,0.6667,False,False,0.1692252605148399,False,0.0,False,0.1862490999915244,AdaBoost,AdaBoost,False,0.1862490999915244
3,0,4,30,1,9,0.5555555560000001,2,5,4.444444444,0.7778,False,False,0.07728852476454366,False,0.0,False,0.2855931101752692,AdaBoost,AdaBoost,False,0.2855931101752692
1,0,8,0,7,1,1.0,0,0,0.0,1.0,False,False,0.11323668066344188,False,0.0,False,0.09237452836635413,AdaBoost,AdaBoost,False,0.09237452836635413
1,0,0,1,0,2,1.0,0,0,0.0,1.0,False,False,0.1119268577404906,False,0.0,False,0.13133459906301806,AdaBoost,AdaBoost,False,0.13133459906301806
1,0,4,1,0,2,0.666666667,0,0,4.0,0.5,False,False,0.12323413733700796,False,0.2,False,0.16775212113886864,AdaBoost,AdaBoost,False,0.16775212113886864
1,0,3,0,2,4,0.625,0,0,4.25,0.75,False,False,0.1541105061014202,False,0.0,False,0.14742250575535984,AdaBoost,AdaBoost,False,0.14742250575535984
4,0,14,106,7,14,0.241071429,1,4,7.5625,1.25,False,False,0.17936755104745575,False,0.3,False,0.18930511513492496,AdaBoost,AdaBoost,False,0.18930511513492496
2,0,19,217,4,23,0.241545894,1,2,9.608695652,1.0,False,True,0.6111819096084189,False,0.5,False,0.3303438217001181,AdaBoost,AdaBoost,False,0.3303438217001181
1,0,2,3,0,3,0.833333333,0,0,3.333333333,0.6667,False,False,0.11666365756859128,False,0.0,False,0.09903374108192428,AdaBoost,AdaBoost,False,0.09903374108192428
2,0,22,97,5,13,0.192592593,0,0,7.133333333,0.9333,False,False,0.3205904365991284,False,0.2,False,0.24258929313839364,AdaBoost,AdaBoost,False,0.24258929313839364
1,0,9,0,9,1,1.0,0,0,0.0,1.0,False,False,0.11658266057646227,False,0.4,True,0.5541183615581128,AdaBoost,AdaBoost,True,0.5541183615581128
1,0,8,105,7,14,0.2,0,0,13.26666667,2.4667,True,False,0.4998359959684716,False,0.5,False,0.4946498477789064,AdaBoost,AdaBoost,False,0.4946498477789064
1,0,56,0,56,1,1.0,0,0,0.0,1.0,True,True,0.823881109319356,False,0.2,True,0.5112253708951624,AdaBoost,AdaBoost,True,0.5112253708951624
3,1,15,193,4,16,0.295454545,1,3,13.18181818,1.3636,False,False,0.19071030316007886,False,0.4,False,0.40420609720051415,AdaBoost,AdaBoost,False,0.40420609720051415
1,0,4,3,0,3,0.833333333,0,0,5.0,0.6667,False,False,0.1152226019782442,False,0.0,False,0.04822154847151045,AdaBoost,AdaBoost,False,0.04822154847151045
3,0,7,4,1,4,0.533333333,0,0,10.2,0.8,False,False,0.21452468372230624,False,0.3,False,0.3863851986088361,AdaBoost,AdaBoost,False,0.3863851986088361
1,0,4,55,1,10,0.181818182,0,0,6.818181817999999,0.9091,True,True,0.5763874894654188,False,0.2,False,0.2424630129151076,Voting,Voting,True,0.5763874894654188
3,0,16,19,4,7,0.371428571,0,0,14.0,1.4286,True,False,0.31299281238638593,False,0.4,True,0.5168334422687462,AdaBoost,AdaBoost,True,0.5168334422687462
2,0,9,91,4,11,0.339285714,1,3,4.071428571,0.8571,False,False,0.1210900300431446,False,0.1,False,0.15997401867694772,AdaBoost,AdaBoost,False,0.15997401867694772
5,0,5,1,1,3,0.666666667,0,0,11.33333333,0.3333,True,True,0.5285473361853504,True,0.7,True,0.5241896823666482,AdaBoost,AdaBoost,True,0.5241896823666482
3,0,7,59,1,12,0.33846153799999995,1,2,8.0,1.0,False,False,0.18654279928361905,False,0.3,False,0.2441305717769041,AdaBoost,AdaBoost,False,0.2441305717769041
1,0,1,6,0,4,0.875,0,0,8.0,1.0,False,False,0.13562062832683494,False,0.2,False,0.3023953648010509,AdaBoost,AdaBoost,False,0.3023953648010509
1,9,9,1,9,3,0.666666667,0,0,3.333333333,0.6667,False,True,0.5427557076829924,False,0.3,True,0.5020073348719705,RandomForest,RandomForest,False,0.3
3,0,8,19,2,5,0.464285714,1,1,7.285714286,0.8571,False,False,0.17763121357076134,False,0.3,False,0.1892957835919364,AdaBoost,AdaBoost,False,0.1892957835919364
1,0,8,13,1,6,0.433333333,0,0,7.833333333,1.0,False,False,0.1996183133181504,False,0.2,False,0.2393801072788861,AdaBoost,AdaBoost,False,0.2393801072788861
1,0,3,0,3,1,1.0,0,0,0.0,1.0,False,False,0.1146104068017787,False,0.0,False,0.1030238238048286,AdaBoost,AdaBoost,False,0.1030238238048286
1,0,3,9,1,7,0.5,0,0,7.285714286,0.8571,False,False,0.16665590604969466,False,0.5,False,0.42195694932113503,AdaBoost,AdaBoost,False,0.42195694932113503
1,0,15,4,1,3,0.5,0,0,28.4,0.6,False,False,0.14054689394651512,False,0.4,False,0.2897784846607556,AdaBoost,AdaBoost,False,0.2897784846607556
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.11221986475343823,False,0.0,False,0.0443441261008545,AdaBoost,AdaBoost,False,0.0443441261008545
1,0,13,3,11,3,0.833333333,0,0,0.0,1.0,False,False,0.13765044294930967,False,0.5,False,0.4168065789873481,AdaBoost,AdaBoost,False,0.4168065789873481
1,0,12,1,11,2,0.75,0,0,0.0,1.0,False,False,0.14224403746832395,False,0.3,False,0.2848006010084565,AdaBoost,AdaBoost,False,0.2848006010084565
0,0,8,48,0,12,0.388888889,0,0,9.166666667000001,1.25,False,False,0.17789654666600127,False,0.3,False,0.2521866314997836,AdaBoost,AdaBoost,False,0.2521866314997836
1,0,5,21,0,6,0.857142857,0,0,5.285714286,0.8571,False,False,0.12874603239780294,False,0.0,False,0.10593871697935807,AdaBoost,AdaBoost,False,0.10593871697935807
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.08240581913249805,False,0.0,False,0.07313594237726183,AdaBoost,AdaBoost,False,0.07313594237726183
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.1345830970826132,False,0.0,False,0.03244214456230412,AdaBoost,AdaBoost,False,0.03244214456230412
4,0,2,0,1,2,0.75,0,0,8.5,0.5,False,False,0.18012138575415002,False,0.29500000000000004,False,0.39748009847979227,AdaBoost,AdaBoost,False,0.39748009847979227
3,0,8,27,2,7,0.283333333,1,4,7.636363636,1.0909,False,False,0.09678902858209948,False,0.2,False,0.4734615361212614,AdaBoost,AdaBoost,False,0.4734615361212614
4,0,6,0,1,4,0.4,1,2,12.83333333,0.8333,True,False,0.15322588757234412,False,0.0,False,0.3128830857476747,AdaBoost,AdaBoost,False,0.3128830857476747
3,0,12,7,2,4,0.44,0,0,13.5,0.5,False,True,0.5244444022285205,False,0.3,False,0.4673649011867469,AdaBoost,AdaBoost,False,0.4673649011867469
0,0,1,3,1,2,0.7777777779999999,0,0,34.33333333,3.6667,False,False,0.2336494548484568,False,0.1,True,0.5058470310485236,AdaBoost,AdaBoost,True,0.5058470310485236
1,0,3,1,1,1,0.5,0,0,18.66666667,1.0,False,False,0.4965384083461199,False,0.2,False,0.4445378956759982,AdaBoost,AdaBoost,False,0.4445378956759982
4,0,7,3,4,3,0.666666667,1,2,3.0,0.6667,True,False,0.1298221527444252,False,0.2,False,0.4234235894675973,AdaBoost,AdaBoost,False,0.4234235894675973
2,1,6,0,5,13,0.384615385,0,0,14.30769231,0.6923,False,True,0.5790039127360269,True,0.7,False,0.4933198097069373,AdaBoost,AdaBoost,False,0.4933198097069373
3,3,11,62,3,13,0.346153846,1,3,6.076923077000001,1.1538,False,True,0.5045788034997285,True,0.6,False,0.40062313925955984,AdaBoost,AdaBoost,False,0.40062313925955984
1,0,5,0,1,3,1.0,0,0,6.666666667,0.6667,False,False,0.1079493676892498,False,0.4,False,0.27553154780934264,AdaBoost,AdaBoost,False,0.27553154780934264
1,0,172,595,162,35,0.147619048,0,0,0.0,1.0,True,True,0.9768814592893538,True,0.8,True,0.8167105322795636,AdaBoost,AdaBoost,True,0.8167105322795636
4,1,23,205,10,23,0.152173913,1,1,6.7826086960000005,1.087,False,False,0.3571716739964945,False,0.5,False,0.3139168228834341,AdaBoost,AdaBoost,False,0.3139168228834341
3,0,28,296,9,13,0.167582418,1,1,23.13793103,2.1379,True,True,0.6646862607041487,False,0.2,True,0.5486467461492066,AdaBoost,AdaBoost,True,0.5486467461492066
5,1,5,0,3,3,0.583333333,0,0,9.333333332999999,0.3333,True,True,0.5519029685188901,False,0.4,False,0.4930766420212905,Voting,Voting,True,0.5519029685188901
0,1,9,0,3,3,0.5,0,0,13.4,0.8,False,False,0.1425182452658638,False,0.1,False,0.3895551753887657,AdaBoost,AdaBoost,False,0.3895551753887657
1,0,2,9,2,7,0.476190476,0,0,5.428571429,0.7143,False,False,0.16308166334073462,False,0.1,False,0.3633215690600717,AdaBoost,AdaBoost,False,0.3633215690600717
1,0,2,0,2,1,1.0,0,0,0.0,1.0,False,False,0.11378528183776247,False,0.0,False,0.08497487872832014,AdaBoost,AdaBoost,False,0.08497487872832014
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.11221986475343823,False,0.0,False,0.0443441261008545,AdaBoost,AdaBoost,False,0.0443441261008545
5,0,5,0,4,3,0.666666667,0,0,13.33333333,0.3333,True,True,0.5381945129564228,True,0.7,True,0.6499443184498296,AdaBoost,AdaBoost,True,0.6499443184498296
5,0,4,0,1,3,0.5,0,0,10.66666667,0.6667,False,True,0.5553465288174474,True,0.8,True,0.5654559770295573,AdaBoost,AdaBoost,True,0.5654559770295573
3,0,5,14,1,9,0.333333333,1,3,9.111111111,1.3333,False,False,0.1347836765278346,False,0.4,False,0.4823328401467085,AdaBoost,AdaBoost,False,0.4823328401467085
3,0,2,0,1,1,1.0,0,0,4.0,0.0,True,False,0.45377392778608794,True,0.9,True,0.7456649907901735,AdaBoost,AdaBoost,True,0.7456649907901735
3,0,31,779,14,39,0.093915344,1,3,8.976190476000001,1.1429,False,True,0.5312926682363219,False,0.4,False,0.4755895772128355,AdaBoost,AdaBoost,False,0.4755895772128355
1,0,13,131,9,16,0.235294118,0,0,6.666666667,1.1111,False,False,0.2516774500884681,True,0.8,True,0.5352993360073257,Voting,Voting,False,0.2516774500884681
3,0,8,19,0,7,0.342857143,0,0,15.71428571,1.5714,False,False,0.25694888953161016,False,0.1,False,0.4369997213355823,AdaBoost,AdaBoost,False,0.4369997213355823
0,1,16,73,3,5,0.232142857,0,0,23.71428571,1.2143,False,False,0.17788850156859845,False,0.2,False,0.2373127325042732,AdaBoost,AdaBoost,False,0.2373127325042732
2,0,13,878,5,45,0.261111111,1,2,6.755555556,0.9778,True,True,0.8752330313845208,False,0.5,False,0.3875628151676427,Voting,Voting,True,0.8752330313845208
1,0,8,1,0,1,0.5,0,0,75.0,8.5,True,False,0.4199769316090713,False,0.2,False,0.2555751929813656,AdaBoost,AdaBoost,False,0.2555751929813656
1,0,6,0,2,2,0.5555555560000001,0,0,29.0,0.5,False,False,0.4703692519701684,True,0.7,True,0.5708640566708807,Voting,Voting,False,0.4703692519701684
3,3,9,6,4,3,0.5625,0,0,28.0,1.5,False,True,0.6261585995409641,False,0.4,False,0.4914039610421577,AdaBoost,AdaBoost,False,0.4914039610421577
1,1,1,0,1,4,1.0,0,0,5.5,0.75,False,False,0.12624397147365776,False,0.125,False,0.1019835688988729,AdaBoost,AdaBoost,False,0.1019835688988729
0,0,9,21,1,1,0.5,0,0,19.14285714,2.4286,False,False,0.20091203958928994,False,0.2,False,0.23560672069450264,AdaBoost,AdaBoost,False,0.23560672069450264
3,1,11,8,5,7,0.375,0,0,12.77777778,0.6667,False,True,0.5649157299990577,False,0.4,False,0.3544959428932732,AdaBoost,AdaBoost,False,0.3544959428932732
3,0,12,0,1,2,0.333333333,1,1,30.71428571,1.0,False,False,0.17341635562215932,False,0.0,False,0.2988787895358555,AdaBoost,AdaBoost,False,0.2988787895358555
3,1,30,1929,6,57,0.084485407,2,4,9.857142857000001,1.0476,False,True,0.5258128983532003,False,0.5,True,0.5136077889306623,RandomForest,RandomForest,False,0.5
2,0,6,3,1,6,0.5,0,0,8.5,0.8333,False,False,0.18533768773558248,True,0.7,True,0.5064771617032189,Voting,Voting,False,0.18533768773558248
0,0,8,0,1,1,0.3666666670000001,0,0,15.0,1.1667,False,False,0.14719952596231625,False,0.2,False,0.3134862367895329,AdaBoost,AdaBoost,False,0.3134862367895329
3,0,9,26,1,6,0.325,1,1,7.555555556,0.7778,False,False,0.17336104337718242,False,0.1,False,0.4032228777609849,AdaBoost,AdaBoost,False,0.4032228777609849
1,0,4,0,1,3,0.583333333,0,0,9.0,0.6667,False,False,0.14174138009950707,True,0.8,False,0.4705755054601262,AdaBoost,AdaBoost,False,0.4705755054601262
1,0,10,28,3,7,0.232142857,0,0,5.555555556,0.7778,True,False,0.17607538080855445,False,0.3,False,0.4354752618452669,AdaBoost,AdaBoost,False,0.4354752618452669
3,2,14,5,2,0,0.35714285700000004,1,1,25.42857143,2.1429,False,True,0.5931784686964393,False,0.4,False,0.3919636657320994,AdaBoost,AdaBoost,False,0.3919636657320994
5,0,3,0,1,2,0.666666667,0,0,9.0,0.5,False,False,0.2027209278831571,False,0.2,False,0.3113832004746973,AdaBoost,AdaBoost,False,0.3113832004746973
2,19,29,17,20,7,0.28,1,1,8.5,1.2,True,True,0.6481170394472612,True,0.8,True,0.5536761839081247,AdaBoost,AdaBoost,True,0.5536761839081247
2,0,8,39,3,10,0.3,1,20,4.9,0.9,False,False,0.0003833754307217333,False,0.0,False,0.13393742403635936,AdaBoost,AdaBoost,False,0.13393742403635936
3,0,7,3,1,5,0.3,1,1,12.5,0.6667,False,False,0.1728413026605048,False,0.3,False,0.2083622214545891,AdaBoost,AdaBoost,False,0.2083622214545891
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.11221986475343823,False,0.0,False,0.0443441261008545,AdaBoost,AdaBoost,False,0.0443441261008545
3,0,13,34,0,5,0.333333333,1,2,9.333333332999999,0.8889,False,False,0.13320343639013776,False,0.2,False,0.3388460810225343,AdaBoost,AdaBoost,False,0.3388460810225343
1,0,6,35,2,11,0.327272727,0,0,6.181818182000001,1.0909,False,False,0.20220219122821195,False,0.4,False,0.4535079873981601,AdaBoost,AdaBoost,False,0.4535079873981601
1,0,8,19,3,2,0.253968254,0,0,25.0,1.2857,True,False,0.1908964476805731,False,0.1,False,0.3119055205618736,AdaBoost,AdaBoost,False,0.3119055205618736
3,0,8,49,3,13,0.321428571,2,8,7.642857143,1.1429,False,False,0.03724629661880275,False,0.0,False,0.24199733596481554,AdaBoost,AdaBoost,False,0.24199733596481554
1,0,4,43,1,10,0.363636364,0,0,10.18181818,1.2727,False,True,0.5429553328455418,False,0.5,False,0.3307513005670537,AdaBoost,AdaBoost,False,0.3307513005670537
2,0,2,9,1,6,0.4166666670000001,0,0,6.333333333,0.8333,False,False,0.19335237122252827,False,0.2,False,0.08414405873683255,AdaBoost,AdaBoost,False,0.08414405873683255
1,0,6,6,2,3,0.5,0,0,18.25,2.75,True,False,0.272145461241786,False,0.4,False,0.4442879237576343,AdaBoost,AdaBoost,False,0.4442879237576343
1,0,13,475,5,30,0.271428571,0,0,13.94285714,1.8571,False,True,0.8908281146415673,False,0.4,True,0.7138597917225615,RandomForest,RandomForest,False,0.4
1,0,0,0,0,0,1.0,0,0,3.0,0.0,False,False,0.08263002085962225,False,0.0,False,0.06735567300938752,AdaBoost,AdaBoost,False,0.06735567300938752
