dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
3,0,5,14,1,9,0.333333333,1,3,9.111111111,1.3333,False,False,0.3917980442212693,False,0.0,False,0.4624423372045202,AdaBoost
3,0,2,0,1,1,1.0,0,0,4.0,0.0,True,False,0.3688165054064008,True,0.75,True,0.7585017355021414,AdaBoost
3,0,31,779,14,39,0.093915344,1,3,8.976190476000001,1.1429,False,True,0.7622316233360434,False,0.4,False,0.43690473298740096,AdaBoost
1,0,13,131,9,16,0.235294118,0,0,6.666666667,1.1111,False,False,0.10380116538155484,False,0.4,False,0.4167220570115908,AdaBoost
3,0,8,19,0,7,0.342857143,0,0,15.71428571,1.5714,False,False,0.11021704141726296,False,0.3,False,0.4297518829694063,AdaBoost
0,1,16,73,3,5,0.23214285699999998,0,0,23.71428571,1.2143,False,False,0.06553472866694074,False,0.2,False,0.2662486386716421,AdaBoost
2,0,13,878,5,45,0.261111111,1,2,6.755555556,0.9778,True,True,0.7758237544611832,False,0.2,False,0.3769097700510407,Voting
1,0,8,1,0,1,0.5,0,0,75.0,8.5,True,True,0.6072168016771852,False,0.3,False,0.2835078831588293,Voting
1,0,6,0,2,2,0.5555555560000001,0,0,29.0,0.5,False,False,0.042864035118636415,True,0.6,True,0.6265774199856401,Voting
3,3,9,6,4,3,0.5625,0,0,28.0,1.5,False,False,0.11412051301816464,True,0.6,False,0.4959978483957775,AdaBoost
1,1,1,0,1,4,1.0,0,0,5.5,0.75,False,False,0.37321271256600397,False,0.1,False,0.2959248523029123,AdaBoost
0,0,9,21,1,1,0.5,0,0,19.14285714,2.4286,False,False,0.07800535860303086,False,0.1,False,0.23597425151797866,AdaBoost
3,1,11,8,5,7,0.375,0,0,12.77777778,0.6667,False,False,0.09163837638127917,False,0.3,False,0.249730309034754,AdaBoost
3,0,12,0,1,2,0.333333333,1,1,30.71428571,1.0,False,False,0.05745900790139661,False,0.1,False,0.3851785618395766,AdaBoost
3,1,30,1929,6,57,0.084485407,2,4,9.857142857000001,1.0476,False,False,0.42833298782941664,False,0.5,False,0.38413859042288095,AdaBoost
2,0,6,3,1,6,0.5,0,0,8.5,0.8333,False,False,0.4005194876199541,False,0.4,False,0.4956736035331708,AdaBoost
0,0,8,0,1,1,0.3666666670000001,0,0,15.0,1.1667,False,False,0.0517709817062182,False,0.4,False,0.17667713533882032,AdaBoost
3,0,9,26,1,6,0.325,1,1,7.555555556,0.7778,False,False,0.3954970897621554,False,0.2,False,0.4358680046294704,AdaBoost
1,0,4,0,1,3,0.583333333,0,0,9.0,0.6667,False,False,0.047164402800743126,False,0.1,False,0.42787470433568936,AdaBoost
1,0,10,28,3,7,0.23214285699999998,0,0,5.555555556,0.7778,True,False,0.06934333031233497,False,0.1,True,0.5384337801985604,AdaBoost
3,2,14,5,2,0,0.35714285700000004,1,1,25.42857143,2.1429,False,False,0.43287458066545453,False,0.4,False,0.3027293784091049,AdaBoost
5,0,3,0,1,2,0.666666667,0,0,9.0,0.5,False,False,0.07913040663624503,False,0.1,False,0.22254343758300996,AdaBoost
2,19,29,17,20,7,0.28,1,1,8.5,1.2,True,True,0.5559846304231727,True,0.6,True,0.6079187780191034,AdaBoost
2,0,8,39,3,10,0.3,1,20,4.9,0.9,False,False,0.0011407285388308464,False,0.1,False,0.14566156342977682,AdaBoost
3,0,7,3,1,5,0.3,1,1,12.5,0.6667,False,False,0.060712010951611085,False,0.2,False,0.2187785878515675,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.03675472329587176,False,0.0,False,0.1005510287578921,AdaBoost
3,0,13,34,0,5,0.333333333,1,2,9.333333332999999,0.8889,False,False,0.04829133061365077,False,0.1,False,0.24582450405866335,AdaBoost
1,0,6,35,2,11,0.327272727,0,0,6.181818182000001,1.0909,False,False,0.08178827714092847,False,0.1,False,0.4628142180115529,AdaBoost
1,0,8,19,3,2,0.253968254,0,0,25.0,1.2857,True,False,0.4061826505504289,False,0.2,False,0.3474187597655144,AdaBoost
3,0,8,49,3,13,0.321428571,2,8,7.642857143,1.1429,False,False,0.019560192514808623,False,0.0,False,0.05222282007609158,AdaBoost
1,0,4,43,1,10,0.363636364,0,0,10.18181818,1.2727,False,False,0.4163190743789178,False,0.2,False,0.24981468112798186,AdaBoost
2,0,2,9,1,6,0.4166666670000001,0,0,6.333333333,0.8333,False,False,0.07451791372256493,False,0.0,False,0.16178347099985954,AdaBoost
1,0,6,6,2,3,0.5,0,0,18.25,2.75,True,False,0.4514637397611278,False,0.4,False,0.4753966656726485,AdaBoost
1,0,13,475,5,30,0.271428571,0,0,13.94285714,1.8571,False,False,0.3757391989784069,True,0.6,False,0.4682082108893159,AdaBoost
1,0,0,0,0,0,1.0,0,0,3.0,0.0,False,False,0.023852630128349556,False,0.0,False,0.1019048378187708,AdaBoost
5,1,10,37,6,11,0.363636364,1,3,9.454545455,1.0909,False,False,0.4188716769150676,True,0.6,False,0.32885454325120395,AdaBoost
1,0,7,6,2,4,0.5,0,0,3.5,0.75,False,False,0.05266038681906054,False,0.1,False,0.20162210290124785,AdaBoost
3,0,18,3,1,3,0.333333333,1,1,22.66666667,0.8333,False,False,0.05277750479805324,False,0.3,False,0.25232575878226576,AdaBoost
3,0,3,1,0,2,0.833333333,0,0,4.5,0.0,False,False,0.040781479518449563,False,0.1,False,0.13582980746265524,AdaBoost
5,0,2,1,0,1,0.625,1,1,6.5,0.5,False,False,0.05806291993899732,False,0.4,False,0.23693847065971035,AdaBoost
1,0,3,0,1,3,0.666666667,0,0,8.0,0.6667,False,False,0.04448401824783845,False,0.1,False,0.14495452624161487,AdaBoost
1,0,4,15,0,5,0.25,0,0,3.833333333,0.8333,False,False,0.06711676164892176,False,0.0,False,0.03904795873067878,AdaBoost
0,0,5,1,1,2,0.75,0,0,24.0,0.5,False,False,0.030142757603761224,False,0.1,False,0.20220587032795692,AdaBoost
1,0,16,386,12,26,0.100649351,0,0,12.82758621,1.1034,True,False,0.20399211246418986,False,0.5,False,0.4478220827636201,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.055304636626348304,False,0.0,False,0.1238031799723127,AdaBoost
4,0,19,160,5,13,0.166666667,1,2,12.28571429,1.6667,False,False,0.10305447662804318,False,0.1,False,0.4436188182814372,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.026904642481126492,False,0.0,False,0.10006558021951888,AdaBoost
1,0,4,0,2,5,0.6,0,0,7.4,0.8,False,False,0.05257918619202431,False,0.2,True,0.5156895190035663,AdaBoost
2,0,6,4,1,3,0.46666666700000003,0,0,11.75,0.25,False,False,0.3850267605244072,True,0.6,False,0.4788628045728167,AdaBoost
1,13,45,561,15,34,0.19607843100000005,0,0,9.617647059,1.1176,False,True,0.8887546700368262,True,0.6,False,0.4425402639014297,AdaBoost
1,0,0,1,0,1,0.5,0,0,6.0,0.5,False,False,0.04634110585911385,False,0.1,False,0.42450078977461575,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.026904642481126492,False,0.0,False,0.10006558021951888,AdaBoost
1,0,46,0,45,0,0.0,0,0,0.0,0.0,False,False,0.3579593554425065,False,0.5,False,0.4742505652785341,AdaBoost
1,0,80,190,75,20,0.16,0,0,0.0,1.0,True,False,0.4921185092133109,False,0.5,True,0.5751922795664358,AdaBoost
3,0,8,60,1,9,0.35416666700000005,1,1,7.333333333,1.1667,False,False,0.07573069908755226,False,0.3,False,0.3087050005451477,AdaBoost
2,0,11,36,1,1,0.320987654,1,1,47.88888889,3.4444,False,False,0.116907080833561,False,0.3,False,0.3613464934585738,AdaBoost
6,0,2,0,1,2,0.666666667,0,0,11.0,0.5,False,False,0.25934585756091993,False,0.5,False,0.4315635954139035,AdaBoost
0,0,9,10,2,2,0.45,0,0,18.4,1.0,False,False,0.04660086845900497,False,0.1,False,0.3061222368486688,AdaBoost
1,0,9,815,4,35,0.261904762,0,0,17.18604651,0.8372,False,False,0.44131378653704295,False,0.5,False,0.3119614680976425,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.03675472329587176,False,0.0,False,0.1005510287578921,AdaBoost
1,0,2,149,2,18,0.18333333300000001,0,0,5.222222222,1.0556,False,False,0.10940585942819282,False,0.1,False,0.3993678469718793,AdaBoost
3,0,41,40,5,5,0.290909091,1,1,25.91666667,1.4167,False,False,0.0698875728764374,False,0.1,False,0.41439778821806655,AdaBoost
1,0,8,0,2,8,0.333333333,0,0,15.11111111,1.0,True,False,0.0719230133000882,False,0.1,False,0.31649759547029355,AdaBoost
2,0,6,17,4,7,0.428571429,0,0,5.285714286,0.8571,False,False,0.07704579621347862,False,0.1,False,0.400523910972772,AdaBoost
3,0,6,36,1,10,0.4166666670000001,2,6,7.083333333,1.0833,False,False,0.02403230149354356,False,0.1,False,0.0518152496510392,AdaBoost
1,6,11,15,7,5,0.541666667,0,0,7.666666667,1.0,False,True,0.618163577072107,False,0.4,False,0.3378208003926957,AdaBoost
4,0,12,146,4,19,0.22142857100000002,2,3,8.7,1.1,False,False,0.0733450910653181,False,0.0,False,0.1544977051405308,AdaBoost
4,0,12,21,3,6,0.4,0,0,5.571428571,0.5714,False,False,0.08356881364042651,False,0.0,False,0.20956271835467025,AdaBoost
2,13,20,181,15,17,0.272727273,1,2,8.272727273,1.5,True,True,0.8334581807771008,False,0.4,False,0.4844797128660284,Voting
1,0,22,77,5,7,0.32967033,0,0,12.85714286,1.1429,False,False,0.0635467813023454,False,0.1,False,0.454545129330248,AdaBoost
2,0,11,581,7,36,0.252252252,0,0,9.421052632,1.2895,True,True,0.7592047192646247,True,0.6,False,0.429131587240299,AdaBoost
1,0,12,2,2,3,0.5,1,1,29.2,0.6,False,False,0.0345257832701578,False,0.1,False,0.3556259553051695,AdaBoost
3,0,15,3,0,3,0.5,1,2,14.83333333,1.5,False,False,0.04697181778246065,False,0.3,False,0.08688546064800308,AdaBoost
2,0,16,9,4,4,0.46428571399999996,1,1,13.14285714,1.0,False,False,0.3812179008639049,False,0.2,False,0.4250494955349626,AdaBoost
3,0,9,4,1,2,0.325,2,2,22.44444444,0.7778,False,False,0.045239735013226964,False,0.0,False,0.2804002013402382,AdaBoost
2,0,1,0,0,1,1.0,0,0,3.0,0.0,False,False,0.027427684004723958,False,0.1,False,0.062469606949190175,AdaBoost
1,0,16,188,1,19,0.17222222199999998,0,0,8.1,1.1,True,False,0.08979693545992548,False,0.3,False,0.4905048263198026,AdaBoost
3,0,8,0,1,2,0.666666667,0,0,17.0,0.5,False,False,0.05283170418132707,True,0.6,False,0.4221089911644557,AdaBoost
4,0,6,19,1,7,0.47619047600000003,1,2,5.428571429,0.7143,False,False,0.05417140604106213,False,0.0,False,0.1373621266033963,AdaBoost
4,0,15,62,4,12,0.192307692,1,2,19.07692308,1.8462,True,False,0.4382603539795735,False,0.2,False,0.4595797865128424,AdaBoost
3,2,19,106,9,12,0.215277778,1,1,6.25,0.875,False,False,0.09527357240114673,False,0.2,False,0.34595444301749395,AdaBoost
1,0,3,1,1,2,0.666666667,0,0,4.0,0.5,False,False,0.039322174914397635,False,0.0,False,0.12927414375765572,AdaBoost
1,0,6,36,0,8,0.14285714300000002,0,0,4.444444444,0.8889,False,False,0.07645754333260077,False,0.5,False,0.4921572930212634,AdaBoost
2,0,4,4,3,2,0.444444444,1,1,12.0,0.5,False,False,0.046195282064909936,False,0.0,False,0.2882240313387052,AdaBoost
5,0,13,0,1,2,0.260416667,3,6,64.41666667,0.8333,False,False,0.027312337477012408,False,0.0,False,0.1417472627938393,AdaBoost
2,0,7,6,2,4,0.4375,1,1,5.75,0.75,False,False,0.04830515819464993,False,0.0,False,0.12145151810416215,AdaBoost
1,0,0,66,0,11,0.166666667,0,0,8.083333332999999,1.25,False,False,0.09691579571511982,False,0.2,False,0.08000690968552303,AdaBoost
2,0,4,0,2,3,0.625,1,1,10.0,0.75,False,False,0.3751070977013247,False,0.3,False,0.4180778918118697,AdaBoost
4,0,2,0,1,7,0.571428571,0,0,14.14285714,2.0,False,False,0.12576397675603276,False,0.1,False,0.22479212549044253,AdaBoost
0,0,4,1,0,2,1.0,0,0,8.0,0.5,False,False,0.022334646664072186,False,0.1,False,0.08433807815375229,AdaBoost
2,0,7,0,2,4,0.45,1,1,11.4,0.8,False,False,0.049261748947320286,False,0.3,False,0.43089974313367,AdaBoost
3,0,11,1,1,4,0.46666666700000003,1,1,16.5,0.6667,False,False,0.05082801527517944,False,0.2,False,0.4167339497043937,AdaBoost
1,0,45,231,29,21,0.333333333,0,0,15.86363636,1.5,True,True,0.689320986039895,True,0.8,True,0.5222546442049456,AdaBoost
1,0,9,2,3,3,0.4,0,0,11.25,0.75,False,False,0.0553122230178083,False,0.2,False,0.3962528689826411,AdaBoost
1,0,5,0,5,1,1.0,0,0,0.0,1.0,False,False,0.03494316416223192,False,0.0,False,0.030107116278853024,AdaBoost
1,0,5,87,1,13,0.317647059,0,0,16.33333333,1.2778,False,False,0.08731408162912042,False,0.1,False,0.2353144969205057,AdaBoost
1,0,2,3,2,2,0.444444444,0,0,6.333333333,0.6667,True,False,0.05427932673842393,False,0.0,False,0.1925323103266004,AdaBoost
1,0,5,0,1,3,0.5555555560000001,0,0,9.0,0.6667,False,False,0.046609296820202976,False,0.3,False,0.3053926543918877,AdaBoost
5,0,8,0,7,2,0.75,0,0,9.5,0.5,True,False,0.07634323717282278,False,0.04,False,0.2926052527295553,AdaBoost
5,0,2,0,1,1,1.0,0,0,12.0,0.0,False,False,0.04793656442359353,False,0.1,False,0.06211757191223996,AdaBoost
3,0,11,0,1,3,0.583333333,0,0,30.0,1.25,False,False,0.4065300024923347,False,0.4,False,0.41171704064072223,AdaBoost
1,0,5,2,3,1,0.333333333,0,0,54.75,1.75,False,False,0.08933310486912009,False,0.5,False,0.4314494786136866,AdaBoost
1,0,2,0,1,1,1.0,0,0,0.0,1.0,False,False,0.032987361642948056,False,0.1,False,0.044907324084727716,AdaBoost
6,0,4,0,0,2,0.666666667,0,0,12.0,0.5,True,False,0.08627895075053582,True,0.6,False,0.4302408483907474,RandomForest
2,0,11,27,2,11,0.18333333300000001,1,1,8.266666667,0.9333,True,False,0.0705914132340878,False,0.4,False,0.4562774283566047,AdaBoost
2,0,9,4,2,5,0.342857143,0,0,9.2,0.6,False,False,0.0660283244437433,False,0.2,False,0.364423285224212,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.061294026975755776,False,0.0,False,0.04514051973851595,AdaBoost
1,0,7,43,3,10,0.32,0,0,5.2,0.9,False,False,0.07245114297222634,False,0.1,False,0.33130966313071936,AdaBoost
4,0,4,5,0,1,0.6,2,2,15.66666667,0.8333,False,False,0.04283846002467797,False,0.2,False,0.2040688732581332,AdaBoost
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.03401857812360227,False,0.0,False,0.02172936737783685,AdaBoost
1,0,10,0,9,1,1.0,0,0,0.0,1.0,True,False,0.035832815843049995,False,0.0,False,0.23161323403974055,AdaBoost
1,5,8,0,5,4,0.4,0,0,8.4,1.0,True,False,0.12346045425730978,False,0.4,False,0.4438873265234448,AdaBoost
3,2,5,3,3,2,0.7777777779999999,1,1,8.333333332999999,0.6667,False,False,0.04749122431698107,False,0.3,False,0.3831219084113796,AdaBoost
1,0,5,1,1,1,0.5,0,0,10.5,1.5,False,False,0.3967489835487063,False,0.2,False,0.4434491812327768,AdaBoost
2,2,32,453,12,32,0.121848739,1,1,8.647058824,1.0294,False,False,0.33994173993100524,False,0.5,True,0.5042241563940114,AdaBoost
3,0,6,3,0,2,0.666666667,0,0,5.333333333,0.3333,False,False,0.04889680107518443,False,0.1,False,0.2097641410529668,AdaBoost
1,0,6,0,1,2,0.666666667,0,0,20.5,0.5,True,False,0.37235255751295177,True,0.7,True,0.6429391839430321,AdaBoost
1,0,2,0,2,4,0.75,0,0,4.0,0.5,False,False,0.03931524192172268,False,0.1,False,0.1767171997096976,AdaBoost
1,0,19,15,4,5,0.4,0,0,31.28571429,1.7143,False,False,0.07446945676206132,False,0.1,False,0.4142545387729,AdaBoost
4,0,9,34,1,9,0.355555556,2,3,7.222222222,0.5556,False,False,0.04325872404186648,False,0.0,False,0.04168492967207847,AdaBoost
1,21,41,354,29,21,0.157142857,1,1,8.857142857000001,1.3214,True,True,0.9038432902021666,True,0.6,True,0.5244048562061686,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.061294026975755776,False,0.0,False,0.04514051973851595,AdaBoost
1,0,7,0,1,2,0.666666667,0,0,11.5,0.5,False,False,0.037582316629822136,True,0.7,True,0.5283322079741986,Voting
2,0,18,66,3,8,0.34375,1,1,16.61538462,1.0769,True,False,0.05676800237640129,False,0.5,False,0.4976173926914769,AdaBoost
2,1,24,684,12,28,0.12272727300000001,1,1,14.97560976,1.1951,False,True,0.6296186549296237,True,0.6,True,0.5707486642316779,AdaBoost
0,0,24,37,1,7,0.433333333,0,0,25.2,1.1,False,False,0.04351939841454458,False,0.1,False,0.2202437513911739,AdaBoost
1,0,1,0,1,0,0.0,0,0,0.0,0.0,False,False,0.06179083541922109,False,0.2,False,0.08090571520983571,AdaBoost
1,0,5,1,2,3,0.5,0,0,9.0,0.6667,False,False,0.3837791328131958,False,0.3,False,0.19033775016654425,AdaBoost
3,0,2,1,1,3,0.666666667,0,0,3.666666667,0.6667,True,False,0.22715650287531905,True,0.7783333333333333,False,0.4970937123409884,RandomForest
1,0,1,6,1,5,0.7,0,0,3.4,0.8,False,False,0.046315328260205235,False,0.0,False,0.06502370373737679,AdaBoost
1,0,22,81,2,14,0.1875,0,0,13.06666667,0.9333,False,False,0.07259960628932133,False,0.3,False,0.3581445904865765,AdaBoost
2,0,7,15,3,7,0.428571429,1,20,4.714285714,0.8571,False,False,0.0005076126712326432,False,0.0,False,0.19502896718211246,AdaBoost
1,2,3,11,2,7,0.35714285700000004,0,0,3.857142857,0.8571,False,False,0.07777553397044014,False,0.0,False,0.25892929025897304,AdaBoost
1,0,1,0,1,0,0.0,0,0,0.0,0.0,False,False,0.06179083541922109,False,0.2,False,0.08090571520983571,AdaBoost
2,0,5,0,1,1,0.6,0,0,19.5,1.5,False,False,0.40259009047739935,False,0.3,False,0.3386614885103681,AdaBoost
1,0,3,4,2,4,0.625,0,0,8.5,1.0,False,False,0.3859917202134366,False,0.1,False,0.2105411798011008,AdaBoost
1,0,4,3,3,6,0.3666666670000001,0,0,5.166666667,0.8333,False,False,0.06599844774909805,False,0.2,False,0.3491004304812852,AdaBoost
3,0,8,3,1,4,0.305555556,1,1,23.5,0.8333,False,False,0.399479918663357,False,0.1,False,0.4303000778081323,AdaBoost
1,0,6,1,2,2,0.666666667,0,0,0.0,1.0,False,False,0.3786774866068649,False,0.3,False,0.4654876115806769,AdaBoost
1,0,5,3,1,4,0.233333333,0,0,38.0,1.8571,False,False,0.09973846993616564,False,0.5,False,0.3294313102815064,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.03320293635273448,False,0.0,False,0.05135819687807368,AdaBoost
1,0,3,0,3,1,1.0,0,0,0.0,1.0,False,False,0.034232436742918364,False,0.0,False,0.06940841219784419,AdaBoost
1,0,0,0,0,1,1.0,0,0,3.0,0.0,False,False,0.023199982855485912,False,0.0,False,0.03752171764635719,AdaBoost
2,0,17,9,0,6,0.5,0,0,18.5,1.1667,False,False,0.06112095465374399,False,0.0,False,0.2874876727232061,AdaBoost
2,0,11,18,1,5,0.3125,0,0,9.375,0.875,False,False,0.07021656051064905,False,0.0,False,0.3835659276440061,AdaBoost
2,0,7,46,0,11,0.26666666699999997,0,0,5.583333333,1.0,False,False,0.08692285908303066,False,0.2,False,0.2599913990807813,AdaBoost
1,0,4,4,1,2,0.5,0,0,8.5,0.5,False,False,0.04624755001307405,False,0.4,False,0.4546356213886356,AdaBoost
1,0,5,1,5,2,1.0,0,0,0.0,1.0,False,False,0.03569928573514557,False,0.0,False,0.09085339162943812,AdaBoost
3,0,4,26,1,8,0.311111111,1,2,8.777777777999999,1.2222,True,False,0.0670900522836592,False,0.4,False,0.3942159915952519,AdaBoost
2,0,9,6,1,4,0.875,1,3,46.75,1.0,False,False,0.02198369750769752,False,0.0,False,0.33271639233691924,AdaBoost
2,0,8,0,1,2,0.44,1,2,15.0,1.4,False,False,0.3787347075565705,False,0.2,False,0.3961410366819806,AdaBoost
2,0,17,13,12,5,0.433333333,1,1,16.83333333,1.1667,False,False,0.06466472024117356,False,0.2,False,0.4687303187020778,AdaBoost
1,0,5,1,1,5,0.36,0,0,26.33333333,3.1667,False,True,0.5831389268432917,True,0.6,False,0.4133614752064454,AdaBoost
1,0,4,10,3,5,0.55,0,0,0.0,1.0,False,False,0.05698509331830048,False,0.1,False,0.09158782299575316,AdaBoost
3,4,10,0,4,3,0.5,0,0,11.5,1.0,False,False,0.4405769105092776,True,0.6,True,0.5292965333189816,Voting
3,0,9,32,1,8,0.305555556,2,3,18.92307692,0.8462,False,False,0.042459022803436164,False,0.1,False,0.3201184936382992,AdaBoost
1,0,2,4,0,4,0.6,0,0,3.8,0.8,False,False,0.04808895931830295,False,0.0,False,0.13788782807217906,AdaBoost
1,0,7,132,1,18,0.3875,0,0,16.75,2.55,True,True,0.5021623241830678,False,0.4,False,0.4214715207007549,Voting
1,0,2,0,1,0,0.0,0,0,0.0,0.0,False,False,0.060844528901485936,False,0.2,False,0.08446890666534451,AdaBoost
2,0,4,0,1,2,0.666666667,1,1,7.666666667,0.3333,False,False,0.3661158256297232,False,0.4,False,0.2733538674380704,AdaBoost
4,0,13,21,7,7,0.39285714299999996,3,4,5.428571429,0.5714,False,False,0.03299800765544718,False,0.0,False,0.19649161765065476,AdaBoost
1,0,7,3,7,3,0.666666667,0,0,0.0,1.0,True,False,0.051734243200913056,False,0.1,False,0.3649332370055021,AdaBoost
4,1,9,3,1,1,0.666666667,2,2,16.33333333,0.6667,False,False,0.04041427370744979,False,0.0,False,0.0901897535796988,AdaBoost
1,0,3,0,1,3,0.666666667,0,0,8.0,0.6667,False,False,0.04281308063019035,False,0.1,False,0.1681950764481193,AdaBoost
3,0,4,0,1,3,0.4375,1,1,5.75,0.75,False,False,0.3940300534047787,False,0.2,False,0.3583220268372152,AdaBoost
2,0,13,73,10,14,0.3666666670000001,1,1,7.4,1.2,False,False,0.41972032463240105,False,0.3,False,0.2986597808964311,AdaBoost
2,0,26,417,4,26,0.135278515,1,2,10.36666667,1.0,False,False,0.09166538004524843,False,0.2,False,0.3037520593101896,AdaBoost
1,0,9,4,1,2,0.666666667,0,0,27.0,0.5,False,False,0.033626693912109686,False,0.0,False,0.31893872333281,AdaBoost
5,0,3,0,2,2,0.666666667,0,0,11.0,0.5,False,False,0.09254009900335253,False,0.3,True,0.5441944615038741,AdaBoost
3,1,4,1,2,1,0.666666667,1,1,4.5,0.5,False,False,0.04785060753862856,False,0.0,False,0.2359654795646956,AdaBoost
1,0,24,136,7,16,0.19607843100000005,0,0,7.117647058999999,0.9412,False,False,0.08659617282694836,False,0.2,False,0.4115532126518102,AdaBoost
1,0,20,1044,8,42,0.128728414,0,0,11.34693878,1.4082,True,True,0.8156818526601008,False,0.2,True,0.6134353176833651,AdaBoost
3,0,5,7,2,5,0.583333333,0,0,6.166666667,1.0,False,False,0.083611050744635,False,0.1,False,0.2846963307673732,AdaBoost
1,0,157,1164,153,46,0.075231481,0,0,22.71428571,3.102,True,True,0.9736819190536896,True,0.7,True,0.5686834154526359,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.02719027548099275,False,0.0,False,0.07874607271618844,AdaBoost
3,0,10,1,6,5,0.428571429,1,1,5.285714286,0.8571,False,False,0.4024388071045091,False,0.1,False,0.4435348092554365,AdaBoost
2,0,11,2,1,3,0.45,1,2,13.75,0.75,False,False,0.03364261103654618,False,0.0,False,0.23925502805379745,AdaBoost
1,1,23,83,3,7,0.253846154,0,0,19.21428571,1.4286,False,False,0.07588359700176946,False,0.5,False,0.4571919015312964,AdaBoost
1,5,13,100,11,15,0.323529412,0,0,10.11764706,2.0,True,True,0.6669499771669408,True,0.7,True,0.5139502927755849,AdaBoost
4,0,8,10,3,5,0.6,1,1,4.6,0.8,False,False,0.4031873033013453,False,0.0,False,0.420231228352736,AdaBoost
4,0,3,15,0,6,0.444444444,2,2,5.166666667,0.5,False,False,0.05309914157719767,False,0.0,False,0.05028660353020094,AdaBoost
3,0,10,13,1,5,0.333333333,1,1,9.285714286000001,0.7143,False,False,0.06269652037510468,False,0.1,False,0.20307514545220506,AdaBoost
1,0,4,1,2,2,0.625,0,0,0.0,1.0,True,False,0.0506064937586652,False,0.15,False,0.10099797446290837,AdaBoost
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.036551323822631786,False,0.0,False,0.04283640708211038,AdaBoost
3,0,3,1,1,1,0.666666667,1,1,4.5,0.5,False,False,0.04388966489111168,False,0.0,False,0.06956288031993779,AdaBoost
1,0,6,3,2,2,0.333333333,0,0,5.333333333,0.6667,False,False,0.3882619120522461,False,0.2,False,0.32870339150627303,AdaBoost
3,0,8,11,1,3,0.314814815,1,1,31.7,0.8,False,False,0.059531018910051525,False,0.0,False,0.19201788893698388,AdaBoost
2,0,2,108,1,17,0.367647059,0,0,4.705882353,1.1176,False,False,0.11244329196404464,False,0.0,False,0.04738845406006571,AdaBoost
2,0,3,1,0,2,0.833333333,0,0,4.5,0.0,False,False,0.03440981312662945,False,0.0,False,0.055243826697298916,AdaBoost
1,1,31,14,5,6,0.35,0,0,24.5,0.875,False,False,0.05426748813082035,False,0.2,False,0.26473427517575,AdaBoost
1,0,6,0,4,1,1.0,0,0,0.0,1.0,False,False,0.03603505353291956,False,0.0,False,0.05167218812190924,AdaBoost
1,0,6,0,5,1,1.0,0,0,0.0,1.0,False,False,0.03692405581586297,False,0.0,False,0.051919064953223217,AdaBoost
2,0,11,1,1,6,0.27777777800000003,1,1,11.2,0.9,True,False,0.05725470910536048,False,0.1,False,0.3568691902134568,AdaBoost
3,0,14,13,5,3,0.38888888899999996,1,1,12.14285714,0.7143,False,False,0.058797086248657225,False,0.3,False,0.2905007021987973,AdaBoost
3,0,1,4,0,3,0.666666667,1,1,2.75,0.5,False,False,0.04666570064814306,False,0.2,False,0.2629221834572121,AdaBoost
2,39,56,256,41,16,0.316770186,1,1,11.66666667,1.0,True,True,0.9744208794066532,False,0.5,False,0.4635785710295913,Voting
1,0,3,3,1,3,0.666666667,0,0,6.333333333,1.3333,False,False,0.05570947337868015,False,0.4,False,0.11398079284347234,AdaBoost
4,0,4,3,1,3,0.666666667,1,2,3.0,0.6667,False,False,0.38199854465020505,False,0.5,True,0.5170192220358537,AdaBoost
1,0,2,1,2,2,0.75,0,0,0.0,1.0,False,False,0.2133188797235143,False,0.32,False,0.3342873781279164,AdaBoost
4,0,6,16,1,9,0.481481481,1,1,6.444444444,0.8889,False,False,0.08504575846076916,False,0.1,False,0.18766971632940954,AdaBoost
3,0,4,3,1,2,0.5,1,1,4.333333333,0.3333,False,False,0.048262288688427184,False,0.3,False,0.2163978209012951,AdaBoost
1,0,8,0,7,1,1.0,0,0,0.0,1.0,False,False,0.03768601612409244,False,0.0,False,0.06308191230993977,AdaBoost
0,0,26,143,4,10,0.16161616199999998,0,0,11.78947368,1.1579,False,False,0.06001075787488441,False,0.3,False,0.4118626926075677,AdaBoost
1,0,1,4,1,9,0.288888889,0,0,5.222222222,0.7778,False,False,0.07382459702816377,False,0.1,False,0.21539634467323115,AdaBoost
